session_id,task_id,model,domain,injection_type,predicted_stage,ground_truth_stage,confidence,method,final_correct,correct_attribution
p2_out_of_range_gpt41_mini_medical_070_dc9155,medical_070,gpt41_mini,medical,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_mini_medical_082_c4ae9f,medical_082,gpt41_mini,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_medical_092_c082d6,medical_092,gpt41_mini,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_medical_098_1322ad,medical_098,gpt41_mini,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0000_66190b,toolbench_syn_0000,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0004_abf9c6,toolbench_syn_0004,gpt41_mini,weather,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0010_e09a53,toolbench_syn_0010,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0017_c2023c,toolbench_syn_0017,gpt41_mini,weather,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0018_0d6f92,toolbench_syn_0018,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0022_b4db96,toolbench_syn_0022,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0024_6eb879,toolbench_syn_0024,gpt41_mini,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0039_1dc342,toolbench_syn_0039,gpt41_mini,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0040_80d791,toolbench_syn_0040,gpt41_mini,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0041_5d67dd,toolbench_syn_0041,gpt41_mini,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0042_f69a95,toolbench_syn_0042,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0045_baee73,toolbench_syn_0045,gpt41_mini,weather,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0048_84dd1d,toolbench_syn_0048,gpt41_mini,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0053_bf02ec,toolbench_syn_0053,gpt41_mini,weather,p2_out_of_range,tool_execution,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0058_8f2309,toolbench_syn_0058,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0061_8d3821,toolbench_syn_0061,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0062_c0643f,toolbench_syn_0062,gpt41_mini,weather,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0063_755afb,toolbench_syn_0063,gpt41_mini,weather,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0064_578e1b,toolbench_syn_0064,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0070_90ef18,toolbench_syn_0070,gpt41_mini,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0072_b148f1,toolbench_syn_0072,gpt41_mini,weather,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0074_3cd0b7,toolbench_syn_0074,gpt41_mini,weather,p2_out_of_range,tool_execution,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0075_d800fb,toolbench_syn_0075,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0078_f2c129,toolbench_syn_0078,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0082_163fb5,toolbench_syn_0082,gpt41_mini,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0084_901f7d,toolbench_syn_0084,gpt41_mini,weather,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0085_0e78f4,toolbench_syn_0085,gpt41_mini,weather,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0087_6527ee,toolbench_syn_0087,gpt41_mini,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0091_80737e,toolbench_syn_0091,gpt41_mini,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_mini_toolbench_syn_0094_1aba71,toolbench_syn_0094,gpt41_mini,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_mini_toolbench_syn_0096_027bd9,toolbench_syn_0096,gpt41_mini,weather,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_mini_weather_011_dfa231,weather_011,gpt41_mini,weather,p2_out_of_range,tool_execution,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_003_0f05c4,calendar_003,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_007_4a0a8e,calendar_007,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_calendar_016_c92538,calendar_016,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_022_61fb2a,calendar_022,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_calendar_023_5dbe23,calendar_023,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_028_0ca72d,calendar_028,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_032_b46a1b,calendar_032,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_calendar_044_4ae8a2,calendar_044,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_047_35627a,calendar_047,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_calendar_048_4cf061,calendar_048,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_054_3a084c,calendar_054,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_056_a8b7f6,calendar_056,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_058_fce36a,calendar_058,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_060_f4c738,calendar_060,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_070_0666b6,calendar_070,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_072_30253f,calendar_072,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_074_d4e33d,calendar_074,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_079_959530,calendar_079,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_080_98d067,calendar_080,gpt41_nano,calendar,p2_out_of_range,tool_execution,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_083_b77a6b,calendar_083,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_085_78a219,calendar_085,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_088_d91b79,calendar_088,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_calendar_089_fb308f,calendar_089,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_091_6ea7c0,calendar_091,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_097_3b414d,calendar_097,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_calendar_100_cfc842,calendar_100,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_medical_002_f4504e,medical_002,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_007_d64688,medical_007,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_022_8cc29c,medical_022,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_054_0c7120,medical_054,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_055_9ac84c,medical_055,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_058_bd72b6,medical_058,gpt41_nano,medical,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_medical_062_1eb85c,medical_062,gpt41_nano,medical,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_medical_063_188a01,medical_063,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_065_8b0868,medical_065,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_066_07a8af,medical_066,gpt41_nano,medical,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_medical_067_e2520c,medical_067,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_068_f453ad,medical_068,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_069_c60950,medical_069,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_070_f84c36,medical_070,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_073_141051,medical_073,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_078_7678a5,medical_078,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_081_6c501d,medical_081,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_082_67407d,medical_082,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_085_204ced,medical_085,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_087_8ffd88,medical_087,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_089_060c05,medical_089,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_093_0fda0b,medical_093,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_094_29f8fc,medical_094,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_095_f504b5,medical_095,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_medical_097_c08bc0,medical_097,gpt41_nano,medical,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_toolbench_syn_0000_67eec3,toolbench_syn_0000,gpt41_nano,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_toolbench_syn_0004_aae592,toolbench_syn_0004,gpt41_nano,weather,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_toolbench_syn_0010_181e85,toolbench_syn_0010,gpt41_nano,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_toolbench_syn_0012_5eb51e,toolbench_syn_0012,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_toolbench_syn_0017_874c87,toolbench_syn_0017,gpt41_nano,weather,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_toolbench_syn_0018_25337f,toolbench_syn_0018,gpt41_nano,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_toolbench_syn_0022_8c908d,toolbench_syn_0022,gpt41_nano,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_toolbench_syn_0024_989986,toolbench_syn_0024,gpt41_nano,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_toolbench_syn_0036_9b1338,toolbench_syn_0036,gpt41_nano,calendar,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_toolbench_syn_0037_1cc2ee,toolbench_syn_0037,gpt41_nano,calendar,p2_out_of_range,output_generation,parameter_generation,0.7,heuristic,False,False
p2_out_of_range_gpt41_nano_toolbench_syn_0039_09b794,toolbench_syn_0039,gpt41_nano,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_toolbench_syn_0040_8baeeb,toolbench_syn_0040,gpt41_nano,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_toolbench_syn_0041_e6f4c3,toolbench_syn_0041,gpt41_nano,medical,p2_out_of_range,output_generation,parameter_generation,0.7,llm_judge,False,False
p2_out_of_range_gpt41_nano_toolbench_syn_0042_fb2833,toolbench_syn_0042,gpt41_nano,weather,p2_out_of_range,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_out_of_range_gpt41_nano_toolbench_syn_0044_22e83a,toolbench_syn_0044,gpt41_nano,medical,p2_out_of_range,tool_execution,parameter_generation,0.9,schema_check,False,False
