session_id,task_id,model,domain,difficulty,source,error_type,tool_selected,tool_correct,final_correct,eps,weps,reached_output,cascade_count,cost
p2_missing_required_gpt4o_mini_medical_066_e7bcef,medical_066,gpt4o_mini,medical,medium,synthetic,missing_required,get_patient_record,True,False,2,1.08,True,1,0.0004189499999999
p2_missing_required_gpt4o_mini_toolbench_syn_0081_77c851,toolbench_syn_0081,gpt4o_mini,calendar,hard,toolbench_synthetic,missing_required,get_events,False,True,1,0.54,False,2,0.0002000999999999
p2_missing_required_gpt4o_mini_calendar_070_433d3c,calendar_070,gpt4o_mini,calendar,medium,synthetic,missing_required,get_events,True,False,2,1.08,True,1,0.0002450999999999
p2_missing_required_gpt4o_mini_weather_035_bd4b6f,weather_035,gpt4o_mini,weather,easy,synthetic,missing_required,,False,True,0,0.0,False,0,4.874999999999999e-05
p2_missing_required_gpt4o_mini_weather_031_5d40a4,weather_031,gpt4o_mini,weather,easy,synthetic,missing_required,,False,False,0,0.0,False,0,5.4e-05
p2_missing_required_gpt4o_mini_toolbench_syn_0054_db2201,toolbench_syn_0054,gpt4o_mini,calendar,hard,toolbench_synthetic,missing_required,,False,True,0,0.0,False,0,7.35e-05
p2_missing_required_gpt4o_mini_toolbench_syn_0082_9cf743,toolbench_syn_0082,gpt4o_mini,weather,easy,toolbench_synthetic,missing_required,,False,False,0,0.0,False,0,4.424999999999999e-05
p2_missing_required_gpt4o_mini_weather_011_9037c4,weather_011,gpt4o_mini,weather,easy,synthetic,missing_required,,False,True,0,0.0,False,0,5.355e-05
p2_missing_required_gpt4o_mini_toolbench_syn_0042_2027f6,toolbench_syn_0042,gpt4o_mini,weather,medium,toolbench_synthetic,missing_required,,False,False,0,0.0,False,0,4.5449999999999993e-05
p2_missing_required_gpt4o_mini_calendar_016_023025,calendar_016,gpt4o_mini,calendar,easy,synthetic,missing_required,,False,True,0,0.0,False,0,8.13e-05
p2_missing_required_gpt4o_mini_toolbench_syn_0063_cec1aa,toolbench_syn_0063,gpt4o_mini,weather,easy,toolbench_synthetic,missing_required,,False,False,0,0.0,False,0,3.78e-05
p2_missing_required_gpt4o_mini_calendar_074_1ff4b6,calendar_074,gpt4o_mini,calendar,medium,synthetic,missing_required,get_events,True,False,2,1.08,True,1,0.000234
p2_missing_required_gpt4o_mini_medical_069_51a040,medical_069,gpt4o_mini,medical,medium,synthetic,missing_required,get_patient_record,True,True,1,0.54,False,0,0.0004580999999999
p2_missing_required_gpt4o_mini_weather_062_364c49,weather_062,gpt4o_mini,weather,medium,synthetic,missing_required,,False,True,0,0.0,False,0,9.285e-05
p2_missing_required_gpt4o_mini_medical_025_4f1db8,medical_025,gpt4o_mini,medical,easy,synthetic,missing_required,,False,False,0,0.0,False,0,4.635e-05
p2_missing_required_gpt4o_mini_medical_032_4512f7,medical_032,gpt4o_mini,medical,easy,synthetic,missing_required,check_drug_interaction,True,True,1,0.54,False,0,0.00021495
p2_missing_required_gpt4o_mini_medical_065_54119e,medical_065,gpt4o_mini,medical,medium,synthetic,missing_required,get_patient_record,True,True,1,0.54,False,0,0.00020355
p2_missing_required_gpt4o_mini_toolbench_syn_0012_02427f,toolbench_syn_0012,gpt4o_mini,calendar,easy,toolbench_synthetic,missing_required,get_events,False,True,1,0.54,False,2,0.00019965
p2_missing_required_gpt4o_mini_toolbench_syn_0056_c7473e,toolbench_syn_0056,gpt4o_mini,calendar,easy,toolbench_synthetic,missing_required,get_events,False,True,1,0.54,False,0,0.00017055
p2_missing_required_gpt4o_mini_toolbench_syn_0010_5c190d,toolbench_syn_0010,gpt4o_mini,weather,medium,toolbench_synthetic,missing_required,,False,False,0,0.0,False,0,4.665e-05
p2_missing_required_gpt4o_mini_calendar_003_41a13a,calendar_003,gpt4o_mini,calendar,easy,synthetic,missing_required,,False,True,0,0.0,False,0,7.59e-05
p2_missing_required_gpt4o_mini_toolbench_syn_0072_828ed1,toolbench_syn_0072,gpt4o_mini,weather,easy,toolbench_synthetic,missing_required,,False,False,0,0.0,False,0,4.53e-05
p2_missing_required_gpt4o_mini_toolbench_syn_0044_54bff8,toolbench_syn_0044,gpt4o_mini,medical,easy,toolbench_synthetic,missing_required,,False,False,0,0.0,False,0,8.235e-05
p2_missing_required_gpt4o_mini_calendar_060_c0765e,calendar_060,gpt4o_mini,calendar,medium,synthetic,missing_required,get_events,True,False,2,1.08,True,1,0.0002247
p2_missing_required_gpt4o_mini_toolbench_syn_0037_c97a4f,toolbench_syn_0037,gpt4o_mini,calendar,medium,toolbench_synthetic,missing_required,get_events,False,True,1,0.54,False,2,0.00018465
p2_missing_required_gpt4o_mini_toolbench_syn_0065_690165,toolbench_syn_0065,gpt4o_mini,calendar,medium,toolbench_synthetic,missing_required,get_events,False,True,1,0.54,False,0,0.00017925
p2_missing_required_gpt4o_mini_medical_044_2fb4ec,medical_044,gpt4o_mini,medical,easy,synthetic,missing_required,get_patient_record,True,True,1,0.54,False,0,0.0001432499999999
p2_missing_required_gpt4o_mini_weather_066_0e974b,weather_066,gpt4o_mini,weather,medium,synthetic,missing_required,,False,False,0,0.0,False,0,7.575e-05
p2_missing_required_gpt4o_mini_medical_082_e8fe72,medical_082,gpt4o_mini,medical,medium,synthetic,missing_required,get_patient_record,True,False,2,1.08,True,0,0.00042825
p2_missing_required_gpt4o_mini_weather_065_25efb9,weather_065,gpt4o_mini,weather,medium,synthetic,missing_required,,False,True,0,0.0,False,0,9.285e-05
p2_missing_required_gpt4o_mini_weather_085_c7d958,weather_085,gpt4o_mini,weather,medium,synthetic,missing_required,get_weather,True,True,1,0.54,False,1,0.0005414999999999
p2_missing_required_gpt4o_mini_weather_044_d7ad6d,weather_044,gpt4o_mini,weather,easy,synthetic,missing_required,,False,False,0,0.0,False,0,6.645e-05
p2_missing_required_gpt4o_mini_medical_049_d9ef6e,medical_049,gpt4o_mini,medical,easy,synthetic,missing_required,get_patient_record,True,True,1,0.54,False,0,0.00014025
p2_missing_required_gpt4o_mini_toolbench_syn_0075_b33008,toolbench_syn_0075,gpt4o_mini,weather,medium,toolbench_synthetic,missing_required,,False,False,0,0.0,False,0,4.2449999999999995e-05
p2_missing_required_gpt4o_mini_weather_030_0e9b7f,weather_030,gpt4o_mini,weather,easy,synthetic,missing_required,,False,True,0,0.0,False,0,5.01e-05
p2_missing_required_gpt4o_mini_medical_073_352967,medical_073,gpt4o_mini,medical,medium,synthetic,missing_required,get_patient_record,True,True,1,0.54,False,1,0.0004344
p2_missing_required_gpt4o_mini_calendar_023_7ce3a2,calendar_023,gpt4o_mini,calendar,easy,synthetic,missing_required,,False,True,0,0.0,False,0,8.07e-05
p2_semantic_wrong_gpt4o_mini_weather_089_e0b687,weather_089,gpt4o_mini,weather,medium,synthetic,semantic_wrong,,False,True,0,0.0,False,0,8.385e-05
p2_missing_required_gpt4o_mini_calendar_024_fe4da0,calendar_024,gpt4o_mini,calendar,easy,synthetic,missing_required,get_events,True,False,2,1.08,True,1,0.0002115
p2_missing_required_gpt4o_mini_calendar_058_27381f,calendar_058,gpt4o_mini,calendar,medium,synthetic,missing_required,get_events,True,False,2,1.08,True,1,0.00022515
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0003_d86853,toolbench_syn_0003,gpt4o_mini,calendar,hard,toolbench_synthetic,semantic_wrong,,False,True,0,0.0,False,0,6.765e-05
p2_semantic_wrong_gpt4o_mini_weather_051_2d32e8,weather_051,gpt4o_mini,weather,medium,synthetic,semantic_wrong,,False,True,0,0.0,False,0,8.415e-05
p2_semantic_wrong_gpt4o_mini_calendar_100_34fc8f,calendar_100,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,False,2,1.2,True,1,0.00022815
p2_semantic_wrong_gpt4o_mini_calendar_032_a54573,calendar_032,gpt4o_mini,calendar,easy,synthetic,semantic_wrong,get_events,True,False,2,1.2,True,2,0.0002108999999999
p2_semantic_wrong_gpt4o_mini_medical_098_e720ba,medical_098,gpt4o_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,1,0.0004255499999999
p2_semantic_wrong_gpt4o_mini_calendar_021_f551d1,calendar_021,gpt4o_mini,calendar,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,7.874999999999999e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0058_6f86c7,toolbench_syn_0058,gpt4o_mini,weather,easy,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.47e-05
p2_semantic_wrong_gpt4o_mini_weather_097_22a2ae,weather_097,gpt4o_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,True,1,0.6,False,1,0.00077745
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0070_abcb54,toolbench_syn_0070,gpt4o_mini,medical,hard,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.2149999999999995e-05
p2_semantic_wrong_gpt4o_mini_weather_038_6d2377,weather_038,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,4.665e-05
p2_semantic_wrong_gpt4o_mini_weather_005_2dd877,weather_005,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,4.815e-05
p2_semantic_wrong_gpt4o_mini_calendar_081_dffe20,calendar_081,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,create_event,True,False,2,1.2,True,0,0.0005475
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0004_6295db,toolbench_syn_0004,gpt4o_mini,weather,hard,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.3799999999999994e-05
p2_semantic_wrong_gpt4o_mini_calendar_061_9b0827,calendar_061,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,create_event,True,True,1,0.6,False,0,0.00049875
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0074_8ee24c,toolbench_syn_0074,gpt4o_mini,weather,medium,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,3.9e-05
p2_semantic_wrong_gpt4o_mini_weather_094_c4793b,weather_094,gpt4o_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,True,1,0.6,False,1,0.000567
p2_semantic_wrong_gpt4o_mini_calendar_089_e0af8c,calendar_089,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,,False,False,0,0.0,False,0,0.0001098
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0040_9c614e,toolbench_syn_0040,gpt4o_mini,medical,medium,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.275e-05
p2_semantic_wrong_gpt4o_mini_calendar_088_fef5a5,calendar_088,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,False,2,1.2,True,1,0.0001968
p2_semantic_wrong_gpt4o_mini_medical_093_4677b1,medical_093,gpt4o_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,0,0.0004414499999999
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0034_91459e,toolbench_syn_0034,gpt4o_mini,calendar,easy,toolbench_synthetic,semantic_wrong,get_events,False,True,1,0.6,False,0,0.0001643999999999
p2_semantic_wrong_gpt4o_mini_weather_095_8bdec3,weather_095,gpt4o_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,False,2,1.2,True,0,0.0006242999999999
p2_semantic_wrong_gpt4o_mini_medical_014_6077f2,medical_014,gpt4o_mini,medical,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.5e-05
p2_semantic_wrong_gpt4o_mini_weather_012_ea7b50,weather_012,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,5.31e-05
p2_semantic_wrong_gpt4o_mini_calendar_028_a45fc5,calendar_028,gpt4o_mini,calendar,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,7.17e-05
p2_semantic_wrong_gpt4o_mini_weather_007_e890cd,weather_007,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,5.55e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0096_dd4d65,toolbench_syn_0096,gpt4o_mini,weather,medium,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,5.4300000000000005e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0045_48996d,toolbench_syn_0045,gpt4o_mini,weather,easy,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,3.9e-05
p2_semantic_wrong_gpt4o_mini_medical_047_787c0a,medical_047,gpt4o_mini,medical,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,5.76e-05
p2_semantic_wrong_gpt4o_mini_weather_027_422d9b,weather_027,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,5.13e-05
p2_semantic_wrong_gpt4o_mini_weather_090_170f1f,weather_090,gpt4o_mini,weather,medium,synthetic,semantic_wrong,,False,True,0,0.0,False,0,8.955e-05
p2_semantic_wrong_gpt4o_mini_weather_078_1c9a73,weather_078,gpt4o_mini,weather,medium,synthetic,semantic_wrong,,False,True,0,0.0,False,0,9.615e-05
p2_semantic_wrong_gpt4o_mini_calendar_085_d5d42b,calendar_085,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,,False,True,0,0.0,False,0,0.0001105499999999
p2_semantic_wrong_gpt4o_mini_medical_008_9f1cfe,medical_008,gpt4o_mini,medical,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,5.655e-05
p2_semantic_wrong_gpt4o_mini_weather_096_2d0846,weather_096,gpt4o_mini,weather,medium,synthetic,semantic_wrong,,False,True,0,0.0,False,0,7.214999999999999e-05
p2_semantic_wrong_gpt4o_mini_calendar_001_daa716,calendar_001,gpt4o_mini,calendar,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,8.13e-05
p2_semantic_wrong_gpt4o_mini_medical_063_1d1c4c,medical_063,gpt4o_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,0,0.00044745
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0094_43fc8e,toolbench_syn_0094,gpt4o_mini,medical,medium,toolbench_synthetic,semantic_wrong,check_drug_interaction,False,False,2,1.2,True,1,0.00019995
p2_semantic_wrong_gpt4o_mini_medical_031_06f905,medical_031,gpt4o_mini,medical,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,4.455e-05
p2_semantic_wrong_gpt4o_mini_calendar_083_2ff15e,calendar_083,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,create_event,True,True,1,0.6,False,1,0.0004804499999999
p2_semantic_wrong_gpt4o_mini_calendar_056_2a0b31,calendar_056,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,False,2,1.2,True,1,0.00023175
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0062_2926a2,toolbench_syn_0062,gpt4o_mini,weather,hard,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,5.4300000000000005e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0053_45bbd1,toolbench_syn_0053,gpt4o_mini,weather,easy,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,3.78e-05
p2_semantic_wrong_gpt4o_mini_medical_038_4bedfc,medical_038,gpt4o_mini,medical,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,6.074999999999999e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0023_910fd9,toolbench_syn_0023,gpt4o_mini,medical,hard,toolbench_synthetic,semantic_wrong,,False,True,0,0.0,False,0,4.77e-05
p2_semantic_wrong_gpt4o_mini_calendar_072_eedb61,calendar_072,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,False,2,1.2,True,1,0.0002257499999999
p2_semantic_wrong_gpt4o_mini_weather_086_0e6810,weather_086,gpt4o_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,False,2,1.2,True,0,0.0005828999999999
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0093_d112ae,toolbench_syn_0093,gpt4o_mini,calendar,medium,toolbench_synthetic,semantic_wrong,get_events,False,False,2,1.2,True,0,0.0004279499999999
p2_semantic_wrong_gpt4o_mini_calendar_054_ee65d9,calendar_054,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,False,2,1.2,True,1,0.0002396999999999
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0013_084bbb,toolbench_syn_0013,gpt4o_mini,medical,medium,toolbench_synthetic,semantic_wrong,,False,True,0,0.0,False,0,5.115e-05
p2_semantic_wrong_gpt4o_mini_weather_039_f95f41,weather_039,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,7.125e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0092_571234,toolbench_syn_0092,gpt4o_mini,medical,hard,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.2149999999999995e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0048_3f27e8,toolbench_syn_0048,gpt4o_mini,medical,hard,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.2149999999999995e-05
p2_semantic_wrong_gpt4o_mini_calendar_007_17fdef,calendar_007,gpt4o_mini,calendar,easy,synthetic,semantic_wrong,get_events,True,False,2,1.2,True,2,0.0001839
p2_semantic_wrong_gpt4o_mini_calendar_059_067c17,calendar_059,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,,False,False,0,0.0,False,0,0.00011385
p2_semantic_wrong_gpt4o_mini_weather_032_ebff4f,weather_032,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,6.0299999999999995e-05
p2_semantic_wrong_gpt4o_mini_medical_045_fc36b1,medical_045,gpt4o_mini,medical,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.635e-05
p2_semantic_wrong_gpt4o_mini_weather_009_6c00f6,weather_009,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,6.825e-05
p2_semantic_wrong_gpt4o_mini_weather_070_7a36a0,weather_070,gpt4o_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,True,1,0.6,False,1,0.0005673
p2_semantic_wrong_gpt4o_mini_medical_034_820485,medical_034,gpt4o_mini,medical,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.5e-05
p2_semantic_wrong_gpt4o_mini_medical_068_5d79cc,medical_068,gpt4o_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,0,0.0004259999999999
p2_semantic_wrong_gpt4o_mini_medical_062_fe1af8,medical_062,gpt4o_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,1,0.00042285
p2_semantic_wrong_gpt4o_mini_calendar_099_f84174,calendar_099,gpt4o_mini,calendar,medium,synthetic,semantic_wrong,,False,False,0,0.0,False,0,9.48e-05
p2_semantic_wrong_gpt4o_mini_medical_092_afc525,medical_092,gpt4o_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,1,0.0004197
p2_semantic_wrong_gpt4o_mini_calendar_033_a3988e,calendar_033,gpt4o_mini,calendar,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,7.829999999999999e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0024_c90a03,toolbench_syn_0024,gpt4o_mini,medical,easy,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.2149999999999995e-05
p2_semantic_wrong_gpt4o_mini_weather_003_c2a3a6,weather_003,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.125e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0022_64a807,toolbench_syn_0022,gpt4o_mini,weather,medium,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,4.185e-05
p2_semantic_wrong_gpt4o_mini_weather_019_ebc5ac,weather_019,gpt4o_mini,weather,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,5.984999999999999e-05
p2_semantic_wrong_gpt4o_mini_medical_064_fa17c3,medical_064,gpt4o_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,1,0.00043875
p2_semantic_wrong_gpt4o_mini_weather_077_553bc0,weather_077,gpt4o_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,True,1,0.6,False,0,0.00049095
p2_semantic_wrong_gpt4o_mini_medical_054_7260ea,medical_054,gpt4o_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,1,0.0004168499999999
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0051_f3dc2e,toolbench_syn_0051,gpt4o_mini,medical,hard,toolbench_synthetic,semantic_wrong,,False,True,0,0.0,False,0,4.35e-05
p2_semantic_wrong_gpt4o_mini_toolbench_syn_0014_7f7877,toolbench_syn_0014,gpt4o_mini,calendar,easy,toolbench_synthetic,semantic_wrong,,False,True,0,0.0,False,0,6.84e-05
